CVR,Date,Product Number,Default Channel Grouping,Device Category,Number of Records,Region,Revenue,Sessions,Source,Transactions
0,4/24/2019,0,Organic Search,mobile,1,Minnesota,0,2,google,0
0,4/24/2019,0,Organic Search,mobile,3,Mississippi,0,3,google,0
0,4/24/2019,0,Organic Search,mobile,1,Nevada,0,1,google,0
0,4/24/2019,0,Organic Search,mobile,2,New York,0,2,google,0
1,4/24/2019,26626,Organic Search,mobile,5,North Carolina,14.94999981,6,google,1
0,4/24/2019,0,Organic Search,mobile,3,Ohio,0,5,google,0
0,4/24/2019,0,Organic Search,mobile,1,Oregon,0,1,bing,0
0,4/24/2019,0,Organic Search,mobile,2,Oregon,0,2,google,0
0,4/24/2019,0,Organic Search,mobile,4,Pennsylvania,0,7,google,0
1,4/24/2019,98028,Organic Search,mobile,1,Pennsylvania,14.94999981,1,yahoo,1
0,4/24/2019,0,Organic Search,mobile,3,South Carolina,0,3,google,0
0,4/24/2019,0,Organic Search,mobile,3,Tennessee,0,3,google,0
0,4/24/2019,0,Organic Search,mobile,8,Texas,0,10,google,0
0,4/24/2019,0,Organic Search,mobile,1,Virginia,0,1,google,0
0,4/24/2019,0,Organic Search,mobile,3,Washington,0,3,google,0
0,4/24/2019,0,Organic Search,tablet,2,Arizona,0,2,google,0
0,4/24/2019,0,Organic Search,tablet,2,California,0,2,google,0
0,4/24/2019,0,Organic Search,tablet,1,Illinois,0,1,google,0
0,4/24/2019,0,Organic Search,tablet,1,Kentucky,0,1,google,0
0,4/24/2019,0,Organic Search,tablet,1,Missouri,0,1,google,0
0,4/24/2019,0,Organic Search,tablet,1,Texas,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,Arizona,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,3,California,0,4,google,0
0,4/24/2019,0,Paid Search,desktop,1,Delaware,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,2,Florida,0,3,google,0
0,4/24/2019,0,Paid Search,desktop,1,Georgia,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,Hawaii,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,Illinois,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,2,Louisiana,0,2,google,0
0,4/24/2019,0,Paid Search,desktop,1,Michigan,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,New Jersey,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,New Mexico,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,5,New York,0,4,google,0
0,4/24/2019,0,Paid Search,desktop,1,North Carolina,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,Ohio,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,1,Oklahoma,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,4,Pennsylvania,0,4,google,0
0,4/24/2019,0,Paid Search,desktop,1,Tennessee,0,1,google,0
0,4/24/2019,0,Paid Search,desktop,4,Texas,0,4,google,0
0,4/24/2019,0,Paid Search,desktop,2,Virginia,0,2,google,0
0,4/24/2019,0,Paid Search,desktop,1,Washington,0,1,google,0
0,4/24/2019,0,Paid Search,mobile,9,Alabama,0,11,google,0
0.5,4/24/2019,98028,Paid Search,mobile,15,Arizona,44.95000076,23,google,1
0,4/24/2019,0,Paid Search,mobile,3,Arkansas,0,3,google,0
0.5,4/24/2019,26626,Paid Search,mobile,23,California,69,74,google,1
0,4/24/2019,0,Paid Search,mobile,3,Colorado,0,4,google,0
0,4/24/2019,0,Paid Search,mobile,5,Connecticut,0,5,google,0
0.333333333,4/24/2019,26626,Paid Search,mobile,6,District of Columbia,44.95000076,10,google,1
0.25,4/24/2019,18432,Paid Search,mobile,19,Florida,81.37000275,46,google,1
1.25,4/24/2019,29744,Paid Search,mobile,16,Georgia,29.89999962,26,google,2
0,4/24/2019,0,Paid Search,mobile,2,Hawaii,0,2,google,0
0,4/24/2019,0,Paid Search,mobile,1,Idaho,0,1,google,0
0,4/24/2019,0,Paid Search,mobile,13,Illinois,0,26,google,0
0,4/24/2019,0,Paid Search,mobile,10,Indiana,0,15,google,0
0,4/24/2019,0,Paid Search,mobile,1,Iowa,0,1,google,0
0,4/24/2019,0,Paid Search,mobile,1,Kansas,0,1,google,0
1,4/24/2019,98028,Paid Search,mobile,6,Kentucky,49.95000076,6,google,1
0,4/24/2019,0,Paid Search,mobile,3,Louisiana,0,4,google,0
0,4/24/2019,0,Paid Search,mobile,1,Maine,0,1,google,0
0,4/24/2019,0,Paid Search,mobile,5,Maryland,0,6,google,0
1,4/24/2019,25621,Paid Search,mobile,13,Massachusetts,62.09999847,16,google,1
0,4/24/2019,0,Paid Search,mobile,10,Michigan,0,12,google,0
0,4/24/2019,0,Paid Search,mobile,4,Minnesota,0,7,google,0
0,4/24/2019,0,Paid Search,mobile,4,Mississippi,0,6,google,0
0,4/24/2019,0,Paid Search,mobile,12,Missouri,0,14,google,0
0,4/24/2019,0,Paid Search,mobile,7,Nebraska,0,7,google,0
0,4/24/2019,0,Paid Search,mobile,5,Nevada,0,5,google,0
0,4/24/2019,0,Paid Search,mobile,1,New Hampshire,0,1,google,0
0,4/24/2019,0,Paid Search,mobile,13,New Jersey,0,19,google,0
0,4/24/2019,0,Paid Search,mobile,1,New Mexico,0,1,google,0
0.333333333,4/24/2019,25621,Paid Search,mobile,20,New York,3,48,google,1
0,4/24/2019,0,Paid Search,mobile,12,North Carolina,0,19,google,0
0,4/24/2019,0,Paid Search,mobile,12,Ohio,0,18,google,0
0,4/24/2019,0,Paid Search,mobile,5,Oklahoma,0,5,google,0
1,4/24/2019,98028,Paid Search,mobile,6,Oregon,14.94999981,6,google,1
0,4/24/2019,0,Paid Search,mobile,16,Pennsylvania,0,25,google,0
0,4/24/2019,0,Paid Search,mobile,2,Rhode Island,0,2,google,0
0,4/24/2019,0,Paid Search,mobile,8,South Carolina,0,9,google,0
0,4/24/2019,0,Paid Search,mobile,14,Tennessee,0,22,google,0
0,4/24/2019,0,Paid Search,mobile,20,Texas,0,66,google,0
0,4/24/2019,0,Paid Search,mobile,4,Utah,0,5,google,0
0,4/24/2019,0,Paid Search,mobile,9,Virginia,0,12,google,0
0,4/24/2019,0,Paid Search,mobile,4,Washington,0,5,google,0
0,4/24/2019,0,Paid Search,mobile,1,West Virginia,0,1,google,0
0,4/24/2019,0,Paid Search,mobile,6,Wisconsin,0,7,google,0
0,4/24/2019,0,Paid Search,tablet,2,California,0,4,google,0
0,4/24/2019,0,Paid Search,tablet,1,Florida,0,1,google,0
0,4/24/2019,0,Paid Search,tablet,4,Georgia,0,4,google,0
0,4/24/2019,0,Paid Search,tablet,1,Kentucky,0,2,google,0
0,4/24/2019,0,Paid Search,tablet,1,Nevada,0,1,google,0
0,4/24/2019,0,Paid Search,tablet,2,New York,0,2,google,0
0,4/24/2019,0,Paid Search,tablet,1,Ohio,0,1,google,0
0,4/24/2019,0,Paid Search,tablet,1,Oklahoma,0,1,google,0
0,4/24/2019,0,Paid Search,tablet,1,Pennsylvania,0,1,google,0
0,4/24/2019,0,Paid Search,tablet,1,South Carolina,0,1,google,0
0,4/24/2019,0,Paid Search,tablet,2,Texas,0,2,google,0
0,4/24/2019,0,Paid Search,tablet,1,Virginia,0,1,google,0
0,4/24/2019,0,Referral,desktop,2,California,0,2,outlook.live.com,0
0,4/24/2019,0,Referral,desktop,5,Colorado,0,5,free.presidentialbuzz.com,0
0,4/24/2019,0,Referral,desktop,4,Dubai,0,3,zendesk.com,0
3,4/24/2019,26626,Referral,desktop,7,North Carolina,59.97999954,7,dashboard.zopim.com,3
0,4/24/2019,0,Referral,mobile,1,Tennessee,0,1,kik.com,0
0,4/24/2019,0,Referral,mobile,2,Texas,0,2,kik.com,0
0,4/24/2019,0,Referral,tablet,1,California,0,1,logistimatics.zendesk.com,0
0,4/24/2019,0,Social,desktop,3,Alaska,0,6,facebook.com,0
0,4/24/2019,0,Social,desktop,1,Illinois,0,1,facebook.com,0
0,4/24/2019,0,Social,desktop,1,Ohio,0,1,youtube.com,0
0,4/24/2019,0,Social,desktop,1,Virginia,0,1,facebook.com,0
0,4/24/2019,0,Social,mobile,1,North Carolina,0,1,m.facebook.com,0
0,4/24/2019,0,Social,mobile,5,Alaska,0,6,m.facebook.com,0
0,4/24/2019,0,Social,mobile,1,California,0,1,l.instagram.com,0
0,4/24/2019,0,Social,mobile,8,California,0,9,m.facebook.com,0
0,4/24/2019,0,Social,mobile,1,Nevada,0,1,m.facebook.com,0
0,4/24/2019,0,Social,mobile,1,New Jersey,0,1,m.facebook.com,0
0,4/24/2019,0,Social,mobile,1,Pennsylvania,0,1,m.facebook.com,0
0,4/24/2019,0,Social,mobile,2,Texas,0,2,m.facebook.com,0
0,4/25/2019,0,Direct,desktop,1,Alaska,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,3,California,0,2,(direct),0
0,4/25/2019,0,Direct,desktop,1,Colorado,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,2,Free State,0,2,(direct),0
0,4/25/2019,25621,Direct,desktop,4,Georgia,14.94999981,3,(direct),1
0,4/25/2019,0,Direct,desktop,1,Kentucky,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Lviv Oblast,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Massachusetts,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,3,Michigan,0,3,(direct),0
0,4/25/2019,0,Direct,desktop,1,Minnesota,0,2,(direct),0
0,4/25/2019,0,Direct,desktop,1,Nevada,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,New Jersey,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,New York,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,North Carolina,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Ohio,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Oregon,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Quebec,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Riyadh Province,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Telangana,0,1,(direct),0
0,4/25/2019,0,Direct,desktop,1,Texas,0,1,(direct),0
0,4/25/2019,0,Direct,mobile,4,Alaska,0,4,(direct),0
0,4/25/2019,0,Direct,mobile,2,Arizona,0,3,(direct),0
0,4/25/2019,0,Direct,mobile,1,Arkansas,0,1,(direct),0
2.333333333,4/25/2019,98028,Direct,mobile,14,California,62.95000076,23,(direct),3
0,4/25/2019,0,Direct,mobile,4,Colorado,0,7,(direct),0
0,4/25/2019,0,Direct,mobile,2,Connecticut,0,2,(direct),0
0,4/25/2019,0,Direct,mobile,2,District of Columbia,0,1,(direct),0
0,4/25/2019,0,Direct,mobile,5,Florida,0,7,(direct),0
0,4/25/2019,0,Direct,mobile,1,Gauteng,0,1,(direct),0
0,4/25/2019,0,Direct,mobile,11,Georgia,0,14,(direct),0
0,4/25/2019,0,Direct,mobile,7,Illinois,0,16,(direct),0
1,4/25/2019,29744,Direct,mobile,3,Indiana,14.94999981,4,(direct),1
0,4/25/2019,0,Direct,mobile,1,Louisiana,0,1,(direct),0
1,4/25/2019,18432,Direct,mobile,2,Maryland,14.94999981,2,(direct),1
0,4/25/2019,0,Direct,mobile,1,Michigan,0,2,(direct),0
0,4/25/2019,0,Direct,mobile,1,Mississippi,0,1,(direct),0
0,4/25/2019,0,Direct,mobile,1,Missouri,0,1,(direct),0
0,4/25/2019,0,Direct,mobile,3,Nebraska,0,3,(direct),0
0,4/25/2019,0,Direct,mobile,3,New Jersey,0,5,(direct),0
0,4/25/2019,0,Direct,mobile,2,New York,0,3,(direct),0
0,4/25/2019,0,Direct,mobile,2,North Carolina,0,2,(direct),0
0,4/25/2019,0,Direct,mobile,5,Ohio,0,9,(direct),0
1.333333333,4/25/2019,25621,Direct,mobile,6,Pennsylvania,26.61999989,10,(direct),2
0,4/25/2019,0,Direct,mobile,1,Rhode Island,0,1,(direct),0
0,4/25/2019,0,Direct,mobile,1,Tennessee,0,1,(direct),0
0.333333333,4/25/2019,29744,Direct,mobile,10,Texas,14.94999981,18,(direct),1
0,4/25/2019,0,Direct,mobile,1,Virginia,0,1,(direct),0
1,4/25/2019,18432,Direct,mobile,7,Washington,8,6,(direct),1
0,4/25/2019,0,Direct,tablet,1,Illinois,0,1,(direct),0
0,4/25/2019,0,Display,desktop,1,Mississippi,0,1,google,0
0,4/25/2019,0,Display,desktop,1,Texas,0,1,google,0
0,4/25/2019,0,Display,mobile,1,Florida,0,1,google,0
0,4/25/2019,0,Display,mobile,1,North Carolina,0,1,google,0
0,4/25/2019,0,Display,mobile,1,Texas,0,1,google,0
0,4/25/2019,0,Display,tablet,2,Hawaii,0,2,google,0
0,4/25/2019,0,Display,tablet,1,Washington,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,North Carolina,0,1,bing,0
0,4/25/2019,0,Organic Search,desktop,2,North Carolina,0,2,google,0
0,4/25/2019,0,Organic Search,desktop,1,Alabama,0,1,bing,0
0,4/25/2019,0,Organic Search,desktop,1,Auvergne-Rhone-Alpes,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,California,0,1,bing,0
1,4/25/2019,26626,Organic Search,desktop,3,California,49.95000076,5,google,1
0,4/25/2019,0,Organic Search,desktop,2,Colorado,0,2,google,0
1,4/25/2019,98028,Organic Search,desktop,4,England,3,4,google,1
0,4/25/2019,0,Organic Search,desktop,1,Gauteng,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,Ile-de-France,0,1,bing,0
0,4/25/2019,0,Organic Search,desktop,1,Illinois,0,1,bing,0
0,4/25/2019,0,Organic Search,desktop,2,Illinois,0,2,google,0
0,4/25/2019,0,Organic Search,desktop,1,Iowa,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,Kansas,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,4,Kentucky,0,4,google,0
0,4/25/2019,0,Organic Search,desktop,4,Maryland,0,3,google,0
0,4/25/2019,0,Organic Search,desktop,1,Masovian Voivodeship,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,3,Metro Manila,0,3,google,0
0,4/25/2019,0,Organic Search,desktop,1,Michigan,0,1,bing,0
1,4/25/2019,0,Organic Search,desktop,1,Missouri,0,1,google,1
0,4/25/2019,0,Organic Search,desktop,2,New Jersey,0,2,google,0
0,4/25/2019,0,Organic Search,desktop,1,New South Wales,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,3,New York,0,3,google,0
0,4/25/2019,0,Organic Search,desktop,7,North Carolina,0,8,google,0
0,4/25/2019,0,Organic Search,desktop,1,North Dakota,0,1,bing,0
0,4/25/2019,0,Organic Search,desktop,6,Ohio,0,8,google,0
0,4/25/2019,0,Organic Search,desktop,1,Oklahoma,0,1,bing,0
0,4/25/2019,0,Organic Search,desktop,5,Oklahoma,0,5,google,0
0,4/25/2019,0,Organic Search,desktop,1,Pennsylvania,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,South Carolina,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,Telangana,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,5,Tennessee,0,5,google,0
0,4/25/2019,0,Organic Search,desktop,4,Texas,0,4,google,0
0,4/25/2019,0,Organic Search,desktop,1,Texas,0,1,yahoo,0
0,4/25/2019,0,Organic Search,desktop,1,Vienna,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,Washington,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,Western Cape,0,1,google,0
0,4/25/2019,0,Organic Search,desktop,1,Wisconsin,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,2,Alabama,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,2,Arkansas,0,3,google,0
1,4/25/2019,18432,Organic Search,mobile,12,California,17,12,google,1
0,4/25/2019,98028,Organic Search,mobile,2,District of Columbia,14.94999981,1,google,1
0.333333333,4/25/2019,25621,Organic Search,mobile,2,Florida,6,4,google,1
0,4/25/2019,0,Organic Search,mobile,3,Georgia,0,3,google,0
0,4/25/2019,0,Organic Search,mobile,2,Illinois,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,1,Kentucky,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,Maharashtra,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,Maine,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,Massachusetts,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,3,Michigan,0,3,google,0
1,4/25/2019,18432,Organic Search,mobile,3,Mississippi,49.95000076,3,google,1
0,4/25/2019,0,Organic Search,mobile,1,Nebraska,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,New Hampshire,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,New Mexico,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,5,New York,0,7,google,0
0,4/25/2019,0,Organic Search,mobile,6,North Carolina,0,5,google,0
0,4/25/2019,0,Organic Search,mobile,2,Ohio,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,1,Oregon,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,5,Pennsylvania,0,5,google,0
0,4/25/2019,0,Organic Search,mobile,1,Rhode Island,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,South Dakota,0,1,google,0
0,4/25/2019,0,Organic Search,mobile,1,Tennessee,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,1,Texas,0,1,bing,0
2,4/25/2019,98028,Organic Search,mobile,7,Texas,23.94999981,8,google,2
0,4/25/2019,0,Organic Search,mobile,2,Virginia,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,2,Washington,0,2,google,0
0,4/25/2019,0,Organic Search,mobile,1,Western Cape,0,1,google,0
0,4/25/2019,0,Organic Search,tablet,1,Arizona,0,1,google,0
0,4/25/2019,0,Organic Search,tablet,1,California,0,1,google,0
0,4/25/2019,0,Organic Search,tablet,1,England,0,1,google,0
0,4/25/2019,0,Organic Search,tablet,1,Florida,0,1,google,0
0,4/25/2019,0,Organic Search,tablet,1,New Hampshire,0,1,google,0
0,4/25/2019,0,Organic Search,tablet,1,Pennsylvania,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,1,Arizona,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,8,California,0,8,google,0
0.5,4/25/2019,18432,Paid Search,desktop,3,Florida,89.91000366,4,google,1
0,4/25/2019,0,Paid Search,desktop,2,Georgia,0,2,google,0
0,4/25/2019,0,Paid Search,desktop,1,Illinois,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,1,Iowa,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,1,Louisiana,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,5,Maryland,0,7,google,0
0,4/25/2019,0,Paid Search,desktop,1,Michigan,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,1,Minnesota,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,3,New York,0,3,google,0
0,4/25/2019,0,Paid Search,desktop,2,North Carolina,0,2,google,0
0,4/25/2019,0,Paid Search,desktop,1,Ohio,0,1,google,0
0,4/25/2019,0,Paid Search,desktop,3,Texas,0,2,google,0
0,4/25/2019,0,Paid Search,desktop,2,Virginia,0,2,google,0
0,4/25/2019,0,Paid Search,desktop,1,Washington,0,1,google,0
0,4/25/2019,0,Paid Search,mobile,6,Alabama,0,7,google,0
0,4/25/2019,0,Paid Search,mobile,10,Arizona,0,12,google,0
0,4/25/2019,0,Paid Search,mobile,2,Arkansas,0,2,google,0
0,4/25/2019,0,Paid Search,mobile,24,California,0,109,google,0
0,4/25/2019,0,Paid Search,mobile,7,Colorado,0,8,google,0
0,4/25/2019,0,Paid Search,mobile,4,Connecticut,0,4,google,0
1,4/25/2019,98028,Paid Search,mobile,8,District of Columbia,44.95000076,12,google,1
0.2,4/25/2019,25621,Paid Search,mobile,17,Florida,89.90000153,43,google,1
0.666666666,4/25/2019,26626,Paid Search,mobile,15,Georgia,99.90000153,34,google,2
0,4/25/2019,0,Paid Search,mobile,2,Hawaii,0,2,google,0
0,4/25/2019,0,Paid Search,mobile,1,Idaho,0,1,google,0
0,4/25/2019,0,Paid Search,mobile,17,Illinois,0,24,google,0
0,4/25/2019,0,Paid Search,mobile,6,Indiana,0,12,google,0
0,4/25/2019,0,Paid Search,mobile,3,Iowa,0,4,google,0
0,4/25/2019,0,Paid Search,mobile,2,Kansas,0,3,google,0
0,4/25/2019,0,Paid Search,mobile,2,Kentucky,0,2,google,0
0,4/25/2019,0,Paid Search,mobile,4,Louisiana,0,5,google,0
0,4/25/2019,0,Paid Search,mobile,2,Maine,0,2,google,0
0,4/25/2019,0,Paid Search,mobile,5,Maryland,0,6,google,0
0,4/25/2019,0,Paid Search,mobile,8,Massachusetts,0,14,google,0
0,4/25/2019,0,Paid Search,mobile,16,Michigan,0,21,google,0
0,4/25/2019,0,Paid Search,mobile,2,Minnesota,0,2,google,0
0,4/25/2019,0,Paid Search,mobile,3,Mississippi,0,7,google,0
0,4/25/2019,0,Paid Search,mobile,10,Missouri,0,12,google,0
0,4/25/2019,0,Paid Search,mobile,1,Montana,0,1,google,0
0.5,4/25/2019,26626,Paid Search,mobile,6,Nebraska,57.20000076,10,google,1
0,4/25/2019,0,Paid Search,mobile,3,Nevada,0,4,google,0
0,4/25/2019,0,Paid Search,mobile,1,New Hampshire,0,1,google,0
0,4/25/2019,0,Paid Search,mobile,12,New Jersey,0,15,google,0
0,4/25/2019,0,Paid Search,mobile,20,New York,0,47,google,0
0,4/25/2019,0,Paid Search,mobile,18,North Carolina,0,23,google,0
0,4/25/2019,0,Paid Search,mobile,1,North Dakota,0,1,google,0
0,4/25/2019,0,Paid Search,mobile,4,Ohio,0,5,google,0
0,4/25/2019,0,Paid Search,mobile,7,Oklahoma,0,7,google,0
0,4/25/2019,0,Paid Search,mobile,3,Oregon,0,3,google,0
1,4/25/2019,26626,Paid Search,mobile,15,Pennsylvania,80.02999878,24,google,1
0,4/25/2019,0,Paid Search,mobile,8,South Carolina,0,11,google,0
0,4/25/2019,98028,Paid Search,mobile,14,Tennessee,44.95000076,17,google,1
0.866666666,4/25/2019,98028,Paid Search,mobile,24,Texas,99.54999733,87,google,3
0,4/25/2019,0,Paid Search,mobile,4,Utah,0,5,google,0
0,4/25/2019,0,Paid Search,mobile,11,Virginia,0,13,google,0
0.25,4/25/2019,98028,Paid Search,mobile,11,Washington,49.95000076,16,google,1
0,4/25/2019,0,Paid Search,mobile,4,Wisconsin,0,3,google,0
0,4/25/2019,0,Paid Search,mobile,1,Wyoming,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,1,Alabama,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,1,Arizona,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,4,California,0,4,google,0
0,4/25/2019,0,Paid Search,tablet,3,Georgia,0,3,google,0
0,4/25/2019,0,Paid Search,tablet,1,Hawaii,0,2,google,0
0,4/25/2019,0,Paid Search,tablet,2,Indiana,0,2,google,0
0,4/25/2019,0,Paid Search,tablet,1,Louisiana,0,2,google,0
0,4/25/2019,0,Paid Search,tablet,1,Minnesota,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,1,Nevada,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,1,New Hampshire,0,2,google,0
0,4/25/2019,0,Paid Search,tablet,1,New Mexico,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,2,New York,0,2,google,0
0,4/25/2019,0,Paid Search,tablet,1,Ohio,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,1,South Carolina,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,1,Tennessee,0,1,google,0
0,4/25/2019,0,Paid Search,tablet,2,Texas,0,2,google,0
0.333333333,4/25/2019,18432,Paid Search,tablet,1,Washington,49.95000076,3,google,1
0,4/25/2019,0,Referral,desktop,1,British Columbia,0,1,duckduckgo.com,0
0,4/25/2019,0,Referral,desktop,1,California,0,1,outlook.live.com,0
0,4/25/2019,0,Referral,desktop,1,California,0,1,search.earthlink.net,0
0,4/25/2019,0,Referral,desktop,9,Colorado,0,8,free.presidentialbuzz.com,0
0,4/25/2019,0,Referral,desktop,1,North Carolina,0,1,dashboard.zopim.com,0
0,4/25/2019,0,Referral,desktop,1,Oregon,0,1,salessystemqa.logicalposition.com,0
0,4/25/2019,0,Referral,mobile,1,California,0,1,mail.yahoo.com,0
0,4/25/2019,0,Referral,mobile,1,New York,0,2,inbrowserapp.com,0
0,4/25/2019,0,Referral,mobile,1,Ontario,0,1,dogpile.com,0
0,4/25/2019,0,Referral,tablet,1,California,0,1,logistimatics.zendesk.com,0
0,4/25/2019,0,Social,desktop,1,Minnesota,0,1,youtube.com,0
0,4/25/2019,0,Social,desktop,1,Pennsylvania,0,1,facebook.com,0
0,4/25/2019,0,Social,desktop,1,Western Cape,0,1,youtube.com,0
0,4/25/2019,0,Social,mobile,6,Alaska,0,6,m.facebook.com,0
0,4/25/2019,0,Social,mobile,4,California,0,3,m.facebook.com,0
0,4/25/2019,0,Social,mobile,1,Florida,0,1,youtube.com,0
0,4/25/2019,0,Social,mobile,1,New Jersey,0,1,m.facebook.com,0
0,4/25/2019,0,Social,mobile,1,North Carolina,0,1,l.facebook.com,0
0,4/25/2019,0,Social,mobile,1,Ohio,0,1,m.facebook.com,0
0,4/25/2019,0,Social,mobile,1,Texas,0,1,m.facebook.com,0
0,4/25/2019,0,Social,tablet,2,Alaska,0,1,m.facebook.com,0
0,4/26/2019,0,Direct,desktop,1,North Carolina,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,1,Alabama,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,2,Arizona,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,1,Arkansas,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,1,England,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,1,Florida,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,2,Georgia,0,2,(direct),0
1,4/26/2019,98028,Direct,desktop,1,Kentucky,49.95000076,1,(direct),1
0,4/26/2019,0,Direct,desktop,1,Maryland,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,1,Michigan,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,2,Mississippi,0,2,(direct),0
0,4/26/2019,0,Direct,desktop,1,Nevada,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,1,New York,0,1,(direct),0
0,4/26/2019,0,Direct,desktop,4,North Carolina,0,6,(direct),0
